SubjectLabel,SubjectID,DirectionCount,Method,MethodLabel,Metric,MetricLabel,Value_dB
P0360,360,14,MCARv351,MCAR v3.5.1,FullSphereERB,Full-sphere ERB,0.986889942443971
P0360,360,14,MCARv351,MCAR v3.5.1,Contralateral25ERB,Contralateral 25-deg ERB,1.63852347809807
P0360,360,14,MCARv351,MCAR v3.5.1,ContralateralHighFrequency,Contralateral HF,4.06653870624358
P0360,360,14,MCARv351,MCAR v3.5.1,HorizontalILDMAE,Horizontal ILD MAE,0.574472798821508
P0360,360,14,FSPAE,FSP-AE,FullSphereERB,Full-sphere ERB,1.84474016263983
P0360,360,14,FSPAE,FSP-AE,Contralateral25ERB,Contralateral 25-deg ERB,2.39055621908593
P0360,360,14,FSPAE,FSP-AE,ContralateralHighFrequency,Contralateral HF,3.87264804781085
P0360,360,14,FSPAE,FSP-AE,HorizontalILDMAE,Horizontal ILD MAE,1.14390725443809
P0360,360,14,RANF,RANF,FullSphereERB,Full-sphere ERB,0.996905075799913
P0360,360,14,RANF,RANF,Contralateral25ERB,Contralateral 25-deg ERB,1.35771532656218
P0360,360,14,RANF,RANF,ContralateralHighFrequency,Contralateral HF,3.29461562655711
P0360,360,14,RANF,RANF,HorizontalILDMAE,Horizontal ILD MAE,0.538042304160115
P0360,360,14,HYBRID,Hybrid E190,FullSphereERB,Full-sphere ERB,0.903703398174783
P0360,360,14,HYBRID,Hybrid E190,Contralateral25ERB,Contralateral 25-deg ERB,1.48889366775994
P0360,360,14,HYBRID,Hybrid E190,ContralateralHighFrequency,Contralateral HF,3.82751787029102
P0360,360,14,HYBRID,Hybrid E190,HorizontalILDMAE,Horizontal ILD MAE,0.444037210179963
P0360,360,14,BOUNDED,Bounded E25,FullSphereERB,Full-sphere ERB,0.922843939010005
P0360,360,14,BOUNDED,Bounded E25,Contralateral25ERB,Contralateral 25-deg ERB,1.52267755657553
P0360,360,14,BOUNDED,Bounded E25,ContralateralHighFrequency,Contralateral HF,3.87236312906399
P0360,360,14,BOUNDED,Bounded E25,HorizontalILDMAE,Horizontal ILD MAE,0.492891848016039
P0360,360,26,SHOnly,SH only,FullSphereERB,Full-sphere ERB,2.58178725804786
P0360,360,26,SHOnly,SH only,Contralateral25ERB,Contralateral 25-deg ERB,3.65697196891387
P0360,360,26,SHOnly,SH only,ContralateralHighFrequency,Contralateral HF,9.23491238509924
P0360,360,26,SHOnly,SH only,HorizontalILDMAE,Horizontal ILD MAE,3.90550837802403
P0360,360,26,SUpDEqSH,SUpDEq + SH,FullSphereERB,Full-sphere ERB,1.54562853951494
P0360,360,26,SUpDEqSH,SUpDEq + SH,Contralateral25ERB,Contralateral 25-deg ERB,2.03225252670097
P0360,360,26,SUpDEqSH,SUpDEq + SH,ContralateralHighFrequency,Contralateral HF,5.54604475341998
P0360,360,26,SUpDEqSH,SUpDEq + SH,HorizontalILDMAE,Horizontal ILD MAE,1.54331405858365
P0360,360,26,SUpDEqNN,SUpDEq + Natural Neighbor,FullSphereERB,Full-sphere ERB,1.46557275447313
P0360,360,26,SUpDEqNN,SUpDEq + Natural Neighbor,Contralateral25ERB,Contralateral 25-deg ERB,1.89399642053578
P0360,360,26,SUpDEqNN,SUpDEq + Natural Neighbor,ContralateralHighFrequency,Contralateral HF,5.52178451584025
P0360,360,26,SUpDEqNN,SUpDEq + Natural Neighbor,HorizontalILDMAE,Horizontal ILD MAE,1.30876031260157
P0360,360,26,SUpDEqBary,SUpDEq + Barycentric,FullSphereERB,Full-sphere ERB,1.40404613836177
P0360,360,26,SUpDEqBary,SUpDEq + Barycentric,Contralateral25ERB,Contralateral 25-deg ERB,1.85888208339126
P0360,360,26,SUpDEqBary,SUpDEq + Barycentric,ContralateralHighFrequency,Contralateral HF,5.38923516570195
P0360,360,26,SUpDEqBary,SUpDEq + Barycentric,HorizontalILDMAE,Horizontal ILD MAE,1.28574109256119
P0360,360,26,MCA,MCA,FullSphereERB,Full-sphere ERB,0.966614423521851
P0360,360,26,MCA,MCA,Contralateral25ERB,Contralateral 25-deg ERB,1.5061880820389
P0360,360,26,MCA,MCA,ContralateralHighFrequency,Contralateral HF,4.35949030774279
P0360,360,26,MCA,MCA,HorizontalILDMAE,Horizontal ILD MAE,0.789799288224513
P0360,360,26,MCARv351,MCAR v3.5.1,FullSphereERB,Full-sphere ERB,0.719656690046519
P0360,360,26,MCARv351,MCAR v3.5.1,Contralateral25ERB,Contralateral 25-deg ERB,1.12562200009268
P0360,360,26,MCARv351,MCAR v3.5.1,ContralateralHighFrequency,Contralateral HF,3.28373874405443
P0360,360,26,MCARv351,MCAR v3.5.1,HorizontalILDMAE,Horizontal ILD MAE,0.462716450655187
P0360,360,26,FSPAE,FSP-AE,FullSphereERB,Full-sphere ERB,1.1237232871271
P0360,360,26,FSPAE,FSP-AE,Contralateral25ERB,Contralateral 25-deg ERB,1.68897779223368
P0360,360,26,FSPAE,FSP-AE,ContralateralHighFrequency,Contralateral HF,2.94055039663784
P0360,360,26,FSPAE,FSP-AE,HorizontalILDMAE,Horizontal ILD MAE,0.479735027424013
P0360,360,26,RANF,RANF,FullSphereERB,Full-sphere ERB,1.04339721779633
P0360,360,26,RANF,RANF,Contralateral25ERB,Contralateral 25-deg ERB,1.50578141094134
P0360,360,26,RANF,RANF,ContralateralHighFrequency,Contralateral HF,3.20961510331277
P0360,360,26,RANF,RANF,HorizontalILDMAE,Horizontal ILD MAE,0.715868345776825
P0360,360,26,HYBRID,Hybrid E190,FullSphereERB,Full-sphere ERB,0.67919147343127
P0360,360,26,HYBRID,Hybrid E190,Contralateral25ERB,Contralateral 25-deg ERB,1.05756097287271
P0360,360,26,HYBRID,Hybrid E190,ContralateralHighFrequency,Contralateral HF,3.18183515081
P0360,360,26,HYBRID,Hybrid E190,HorizontalILDMAE,Horizontal ILD MAE,0.348802932060236
P0360,360,26,BOUNDED,Bounded E25,FullSphereERB,Full-sphere ERB,0.678154328237206
P0360,360,26,BOUNDED,Bounded E25,Contralateral25ERB,Contralateral 25-deg ERB,1.04942512067144
P0360,360,26,BOUNDED,Bounded E25,ContralateralHighFrequency,Contralateral HF,3.20943652696789
P0360,360,26,BOUNDED,Bounded E25,HorizontalILDMAE,Horizontal ILD MAE,0.364945359727164
P0360,360,50,SHOnly,SH only,FullSphereERB,Full-sphere ERB,2.82586839787319
P0360,360,50,SHOnly,SH only,Contralateral25ERB,Contralateral 25-deg ERB,3.40743016452145
P0360,360,50,SHOnly,SH only,ContralateralHighFrequency,Contralateral HF,8.08254689344705
P0360,360,50,SHOnly,SH only,HorizontalILDMAE,Horizontal ILD MAE,3.52010739213283
P0360,360,50,SUpDEqSH,SUpDEq + SH,FullSphereERB,Full-sphere ERB,1.58019648877876
P0360,360,50,SUpDEqSH,SUpDEq + SH,Contralateral25ERB,Contralateral 25-deg ERB,2.05201830754687
P0360,360,50,SUpDEqSH,SUpDEq + SH,ContralateralHighFrequency,Contralateral HF,5.90133635921496
P0360,360,50,SUpDEqSH,SUpDEq + SH,HorizontalILDMAE,Horizontal ILD MAE,1.50622601937761
P0360,360,50,SUpDEqNN,SUpDEq + Natural Neighbor,FullSphereERB,Full-sphere ERB,1.28085604822632
P0360,360,50,SUpDEqNN,SUpDEq + Natural Neighbor,Contralateral25ERB,Contralateral 25-deg ERB,1.82896133897863
P0360,360,50,SUpDEqNN,SUpDEq + Natural Neighbor,ContralateralHighFrequency,Contralateral HF,5.41484059129149
P0360,360,50,SUpDEqNN,SUpDEq + Natural Neighbor,HorizontalILDMAE,Horizontal ILD MAE,1.22531776611154
P0360,360,50,SUpDEqBary,SUpDEq + Barycentric,FullSphereERB,Full-sphere ERB,1.17854907515848
P0360,360,50,SUpDEqBary,SUpDEq + Barycentric,Contralateral25ERB,Contralateral 25-deg ERB,1.73067625236274
P0360,360,50,SUpDEqBary,SUpDEq + Barycentric,ContralateralHighFrequency,Contralateral HF,5.13660072116169
P0360,360,50,SUpDEqBary,SUpDEq + Barycentric,HorizontalILDMAE,Horizontal ILD MAE,1.28499180749371
P0360,360,50,MCA,MCA,FullSphereERB,Full-sphere ERB,0.887701303817607
P0360,360,50,MCA,MCA,Contralateral25ERB,Contralateral 25-deg ERB,1.46970386214494
P0360,360,50,MCA,MCA,ContralateralHighFrequency,Contralateral HF,4.34535259596055
P0360,360,50,MCA,MCA,HorizontalILDMAE,Horizontal ILD MAE,0.807033129757434
P0360,360,50,MCARv351,MCAR v3.5.1,FullSphereERB,Full-sphere ERB,0.733061006921828
P0360,360,50,MCARv351,MCAR v3.5.1,Contralateral25ERB,Contralateral 25-deg ERB,1.22468599250506
P0360,360,50,MCARv351,MCAR v3.5.1,ContralateralHighFrequency,Contralateral HF,3.30228213653914
P0360,360,50,MCARv351,MCAR v3.5.1,HorizontalILDMAE,Horizontal ILD MAE,0.562317457978724
P0360,360,50,FSPAE,FSP-AE,FullSphereERB,Full-sphere ERB,1.94232285126904
P0360,360,50,FSPAE,FSP-AE,Contralateral25ERB,Contralateral 25-deg ERB,1.91645579813433
P0360,360,50,FSPAE,FSP-AE,ContralateralHighFrequency,Contralateral HF,3.28944179473104
P0360,360,50,FSPAE,FSP-AE,HorizontalILDMAE,Horizontal ILD MAE,1.40112190261511
P0360,360,50,RANF,RANF,FullSphereERB,Full-sphere ERB,0.963475611465396
P0360,360,50,RANF,RANF,Contralateral25ERB,Contralateral 25-deg ERB,1.44775524961892
P0360,360,50,RANF,RANF,ContralateralHighFrequency,Contralateral HF,3.18958571019997
P0360,360,50,RANF,RANF,HorizontalILDMAE,Horizontal ILD MAE,0.691027724124644
P0360,360,50,HYBRID,Hybrid E190,FullSphereERB,Full-sphere ERB,0.70893106624737
P0360,360,50,HYBRID,Hybrid E190,Contralateral25ERB,Contralateral 25-deg ERB,1.12789016295204
P0360,360,50,HYBRID,Hybrid E190,ContralateralHighFrequency,Contralateral HF,3.19708436374265
P0360,360,50,HYBRID,Hybrid E190,HorizontalILDMAE,Horizontal ILD MAE,0.401106610068981
P0360,360,50,BOUNDED,Bounded E25,FullSphereERB,Full-sphere ERB,0.702933232305829
P0360,360,50,BOUNDED,Bounded E25,Contralateral25ERB,Contralateral 25-deg ERB,1.13163325024114
P0360,360,50,BOUNDED,Bounded E25,ContralateralHighFrequency,Contralateral HF,3.25536069377324
P0360,360,50,BOUNDED,Bounded E25,HorizontalILDMAE,Horizontal ILD MAE,0.433621635580246
P0369,369,14,SHOnly,SH only,FullSphereERB,Full-sphere ERB,2.95338282183958
P0369,369,14,SHOnly,SH only,Contralateral25ERB,Contralateral 25-deg ERB,5.81766644374469
P0369,369,14,SHOnly,SH only,ContralateralHighFrequency,Contralateral HF,10.7941068561575
P0369,369,14,SHOnly,SH only,HorizontalILDMAE,Horizontal ILD MAE,4.65375285935893
P0369,369,14,SUpDEqSH,SUpDEq + SH,FullSphereERB,Full-sphere ERB,1.63516252089464
P0369,369,14,SUpDEqSH,SUpDEq + SH,Contralateral25ERB,Contralateral 25-deg ERB,2.68104275665345
P0369,369,14,SUpDEqSH,SUpDEq + SH,ContralateralHighFrequency,Contralateral HF,6.53155431557648
P0369,369,14,SUpDEqSH,SUpDEq + SH,HorizontalILDMAE,Horizontal ILD MAE,2.07326440374766
P0369,369,14,SUpDEqNN,SUpDEq + Natural Neighbor,FullSphereERB,Full-sphere ERB,1.58052507552543
P0369,369,14,SUpDEqNN,SUpDEq + Natural Neighbor,Contralateral25ERB,Contralateral 25-deg ERB,2.15215624609557
P0369,369,14,SUpDEqNN,SUpDEq + Natural Neighbor,ContralateralHighFrequency,Contralateral HF,6.03465672722589
P0369,369,14,SUpDEqNN,SUpDEq + Natural Neighbor,HorizontalILDMAE,Horizontal ILD MAE,2.01892693729285
P0369,369,14,SUpDEqBary,SUpDEq + Barycentric,FullSphereERB,Full-sphere ERB,1.58296111543034
P0369,369,14,SUpDEqBary,SUpDEq + Barycentric,Contralateral25ERB,Contralateral 25-deg ERB,2.12756591272239
P0369,369,14,SUpDEqBary,SUpDEq + Barycentric,ContralateralHighFrequency,Contralateral HF,5.81887712649489
P0369,369,14,SUpDEqBary,SUpDEq + Barycentric,HorizontalILDMAE,Horizontal ILD MAE,1.98296118994824
P0369,369,14,MCA,MCA,FullSphereERB,Full-sphere ERB,1.30247263135134
P0369,369,14,MCA,MCA,Contralateral25ERB,Contralateral 25-deg ERB,2.56408719207037
P0369,369,14,MCA,MCA,ContralateralHighFrequency,Contralateral HF,4.76116582252797
P0369,369,14,MCA,MCA,HorizontalILDMAE,Horizontal ILD MAE,0.921686388077901
P0369,369,14,MCARv351,MCAR v3.5.1,FullSphereERB,Full-sphere ERB,1.12689401961152
P0369,369,14,MCARv351,MCAR v3.5.1,Contralateral25ERB,Contralateral 25-deg ERB,1.74728725477931
P0369,369,14,MCARv351,MCAR v3.5.1,ContralateralHighFrequency,Contralateral HF,4.10455908434959
P0369,369,14,MCARv351,MCAR v3.5.1,HorizontalILDMAE,Horizontal ILD MAE,0.567256015159314
P0369,369,14,FSPAE,FSP-AE,FullSphereERB,Full-sphere ERB,1.93721889049783
P0369,369,14,FSPAE,FSP-AE,Contralateral25ERB,Contralateral 25-deg ERB,2.53092682163369
P0369,369,14,FSPAE,FSP-AE,ContralateralHighFrequency,Contralateral HF,3.78743784322058
P0369,369,14,FSPAE,FSP-AE,HorizontalILDMAE,Horizontal ILD MAE,1.27325107802188
P0369,369,14,RANF,RANF,FullSphereERB,Full-sphere ERB,1.00126547772857
P0369,369,14,RANF,RANF,Contralateral25ERB,Contralateral 25-deg ERB,1.76536729864165
P0369,369,14,RANF,RANF,ContralateralHighFrequency,Contralateral HF,3.30273062932725
P0369,369,14,RANF,RANF,HorizontalILDMAE,Horizontal ILD MAE,0.766468167691777
P0369,369,14,HYBRID,Hybrid E190,FullSphereERB,Full-sphere ERB,1.05676784715003
P0369,369,14,HYBRID,Hybrid E190,Contralateral25ERB,Contralateral 25-deg ERB,1.61557855740547
P0369,369,14,HYBRID,Hybrid E190,ContralateralHighFrequency,Contralateral HF,3.85372318120081
P0369,369,14,HYBRID,Hybrid E190,HorizontalILDMAE,Horizontal ILD MAE,0.676249758541868
P0369,369,14,BOUNDED,Bounded E25,FullSphereERB,Full-sphere ERB,1.06155367727697
P0369,369,14,BOUNDED,Bounded E25,Contralateral25ERB,Contralateral 25-deg ERB,1.6471526410587
P0369,369,14,BOUNDED,Bounded E25,ContralateralHighFrequency,Contralateral HF,3.93181755022266
P0369,369,14,BOUNDED,Bounded E25,HorizontalILDMAE,Horizontal ILD MAE,0.479700601418842
P0369,369,26,SHOnly,SH only,FullSphereERB,Full-sphere ERB,2.65214031007161
P0369,369,26,SHOnly,SH only,Contralateral25ERB,Contralateral 25-deg ERB,3.92612082330342
P0369,369,26,SHOnly,SH only,ContralateralHighFrequency,Contralateral HF,8.68420367686124
P0369,369,26,SHOnly,SH only,HorizontalILDMAE,Horizontal ILD MAE,4.01662428731605
P0369,369,26,SUpDEqSH,SUpDEq + SH,FullSphereERB,Full-sphere ERB,1.34998102560419
P0369,369,26,SUpDEqSH,SUpDEq + SH,Contralateral25ERB,Contralateral 25-deg ERB,2.03671771090658
P0369,369,26,SUpDEqSH,SUpDEq + SH,ContralateralHighFrequency,Contralateral HF,5.71615003229906
P0369,369,26,SUpDEqSH,SUpDEq + SH,HorizontalILDMAE,Horizontal ILD MAE,1.04170471127962
P0369,369,26,SUpDEqNN,SUpDEq + Natural Neighbor,FullSphereERB,Full-sphere ERB,1.28572286026588
P0369,369,26,SUpDEqNN,SUpDEq + Natural Neighbor,Contralateral25ERB,Contralateral 25-deg ERB,2.11040614197492
P0369,369,26,SUpDEqNN,SUpDEq + Natural Neighbor,ContralateralHighFrequency,Contralateral HF,5.41939309624937
P0369,369,26,SUpDEqNN,SUpDEq + Natural Neighbor,HorizontalILDMAE,Horizontal ILD MAE,1.07066830672313
P0369,369,26,SUpDEqBary,SUpDEq + Barycentric,FullSphereERB,Full-sphere ERB,1.24906607755553
P0369,369,26,SUpDEqBary,SUpDEq + Barycentric,Contralateral25ERB,Contralateral 25-deg ERB,2.1220408503295
P0369,369,26,SUpDEqBary,SUpDEq + Barycentric,ContralateralHighFrequency,Contralateral HF,5.23203632088721
P0369,369,26,SUpDEqBary,SUpDEq + Barycentric,HorizontalILDMAE,Horizontal ILD MAE,1.07125177169998
P0369,369,26,MCA,MCA,FullSphereERB,Full-sphere ERB,1.04544910315079
P0369,369,26,MCA,MCA,Contralateral25ERB,Contralateral 25-deg ERB,1.99184783977265
P0369,369,26,MCA,MCA,ContralateralHighFrequency,Contralateral HF,4.45356656118534
P0369,369,26,MCA,MCA,HorizontalILDMAE,Horizontal ILD MAE,1.31847530035861
P0369,369,26,MCARv351,MCAR v3.5.1,FullSphereERB,Full-sphere ERB,0.759379339124639
P0369,369,26,MCARv351,MCAR v3.5.1,Contralateral25ERB,Contralateral 25-deg ERB,1.17961453217124
P0369,369,26,MCARv351,MCAR v3.5.1,ContralateralHighFrequency,Contralateral HF,3.41537394719538
P0369,369,26,MCARv351,MCAR v3.5.1,HorizontalILDMAE,Horizontal ILD MAE,0.629683123742276
P0369,369,26,FSPAE,FSP-AE,FullSphereERB,Full-sphere ERB,1.12615139046333
P0369,369,26,FSPAE,FSP-AE,Contralateral25ERB,Contralateral 25-deg ERB,1.81546672896483
P0369,369,26,FSPAE,FSP-AE,ContralateralHighFrequency,Contralateral HF,2.82856125028491
P0369,369,26,FSPAE,FSP-AE,HorizontalILDMAE,Horizontal ILD MAE,0.499686768950746
P0369,369,26,RANF,RANF,FullSphereERB,Full-sphere ERB,1.04848387156118
P0369,369,26,RANF,RANF,Contralateral25ERB,Contralateral 25-deg ERB,1.69055651755384
P0369,369,26,RANF,RANF,ContralateralHighFrequency,Contralateral HF,3.0736952631394
P0369,369,26,RANF,RANF,HorizontalILDMAE,Horizontal ILD MAE,0.822836771378632
P0369,369,26,HYBRID,Hybrid E190,FullSphereERB,Full-sphere ERB,0.717506424024046
P0369,369,26,HYBRID,Hybrid E190,Contralateral25ERB,Contralateral 25-deg ERB,1.15484211216444
P0369,369,26,HYBRID,Hybrid E190,ContralateralHighFrequency,Contralateral HF,3.35379725459914
P0369,369,26,HYBRID,Hybrid E190,HorizontalILDMAE,Horizontal ILD MAE,0.571157405867117
P0369,369,26,BOUNDED,Bounded E25,FullSphereERB,Full-sphere ERB,0.717202327535685
P0369,369,26,BOUNDED,Bounded E25,Contralateral25ERB,Contralateral 25-deg ERB,1.13172713365797
P0369,369,26,BOUNDED,Bounded E25,ContralateralHighFrequency,Contralateral HF,3.40074442508222
P0369,369,26,BOUNDED,Bounded E25,HorizontalILDMAE,Horizontal ILD MAE,0.555644051551473
P0369,369,50,SHOnly,SH only,FullSphereERB,Full-sphere ERB,2.95488723633018
P0369,369,50,SHOnly,SH only,Contralateral25ERB,Contralateral 25-deg ERB,3.39300210320798
P0369,369,50,SHOnly,SH only,ContralateralHighFrequency,Contralateral HF,7.43890064415563
P0369,369,50,SHOnly,SH only,HorizontalILDMAE,Horizontal ILD MAE,4.14805780069271
P0369,369,50,SUpDEqSH,SUpDEq + SH,FullSphereERB,Full-sphere ERB,1.32805537421913
P0369,369,50,SUpDEqSH,SUpDEq + SH,Contralateral25ERB,Contralateral 25-deg ERB,2.27498554566964
P0369,369,50,SUpDEqSH,SUpDEq + SH,ContralateralHighFrequency,Contralateral HF,6.36212554315136
P0369,369,50,SUpDEqSH,SUpDEq + SH,HorizontalILDMAE,Horizontal ILD MAE,1.26897978069065
P0369,369,50,SUpDEqNN,SUpDEq + Natural Neighbor,FullSphereERB,Full-sphere ERB,1.06966430248485
P0369,369,50,SUpDEqNN,SUpDEq + Natural Neighbor,Contralateral25ERB,Contralateral 25-deg ERB,1.84145329331256
P0369,369,50,SUpDEqNN,SUpDEq + Natural Neighbor,ContralateralHighFrequency,Contralateral HF,5.47627547040117
P0369,369,50,SUpDEqNN,SUpDEq + Natural Neighbor,HorizontalILDMAE,Horizontal ILD MAE,0.866137108709292
P0369,369,50,SUpDEqBary,SUpDEq + Barycentric,FullSphereERB,Full-sphere ERB,0.998049900521446
P0369,369,50,SUpDEqBary,SUpDEq + Barycentric,Contralateral25ERB,Contralateral 25-deg ERB,1.83261858154813
P0369,369,50,SUpDEqBary,SUpDEq + Barycentric,ContralateralHighFrequency,Contralateral HF,5.07265429902291
P0369,369,50,SUpDEqBary,SUpDEq + Barycentric,HorizontalILDMAE,Horizontal ILD MAE,0.808840202690036
P0369,369,50,MCA,MCA,FullSphereERB,Full-sphere ERB,0.92129178460931
P0369,369,50,MCA,MCA,Contralateral25ERB,Contralateral 25-deg ERB,1.8567650549545
P0369,369,50,MCA,MCA,ContralateralHighFrequency,Contralateral HF,4.46989777565023
P0369,369,50,MCA,MCA,HorizontalILDMAE,Horizontal ILD MAE,0.846416823599022
P0369,369,50,MCARv351,MCAR v3.5.1,FullSphereERB,Full-sphere ERB,0.751980707569642
P0369,369,50,MCARv351,MCAR v3.5.1,Contralateral25ERB,Contralateral 25-deg ERB,1.24279632195001
P0369,369,50,MCARv351,MCAR v3.5.1,ContralateralHighFrequency,Contralateral HF,3.55230477418598
P0369,369,50,MCARv351,MCAR v3.5.1,HorizontalILDMAE,Horizontal ILD MAE,0.476903013081748
P0369,369,50,FSPAE,FSP-AE,FullSphereERB,Full-sphere ERB,1.96782909610281
P0369,369,50,FSPAE,FSP-AE,Contralateral25ERB,Contralateral 25-deg ERB,2.02610698957963
P0369,369,50,FSPAE,FSP-AE,ContralateralHighFrequency,Contralateral HF,3.42615627245725
P0369,369,50,FSPAE,FSP-AE,HorizontalILDMAE,Horizontal ILD MAE,1.12604437482829
P0369,369,50,RANF,RANF,FullSphereERB,Full-sphere ERB,1.01225257191235
P0369,369,50,RANF,RANF,Contralateral25ERB,Contralateral 25-deg ERB,1.51388297037125
P0369,369,50,RANF,RANF,ContralateralHighFrequency,Contralateral HF,2.96360784727998
P0369,369,50,RANF,RANF,HorizontalILDMAE,Horizontal ILD MAE,0.590366346665868
P0369,369,50,HYBRID,Hybrid E190,FullSphereERB,Full-sphere ERB,0.7413265645635
P0369,369,50,HYBRID,Hybrid E190,Contralateral25ERB,Contralateral 25-deg ERB,1.17307654801661
P0369,369,50,HYBRID,Hybrid E190,ContralateralHighFrequency,Contralateral HF,3.47108293786059
P0369,369,50,HYBRID,Hybrid E190,HorizontalILDMAE,Horizontal ILD MAE,0.641434731016565
P0369,369,50,BOUNDED,Bounded E25,FullSphereERB,Full-sphere ERB,0.726277754739764
P0369,369,50,BOUNDED,Bounded E25,Contralateral25ERB,Contralateral 25-deg ERB,1.16260336779444
P0369,369,50,BOUNDED,Bounded E25,ContralateralHighFrequency,Contralateral HF,3.54527400075921
P0369,369,50,BOUNDED,Bounded E25,HorizontalILDMAE,Horizontal ILD MAE,0.486831104954368
