epoch,train_total_loss,train_residual_mae_db,train_erb_mae_db,train_contralateral_high_frequency_mae_db,train_ild_mae_db,train_ild_spectral_proxy_mae_db,train_cnn_delta_mean_absolute_db,validation_total_loss,validation_residual_mae_db,validation_erb_mae_db,validation_contralateral_high_frequency_mae_db,validation_ild_mae_db,validation_ild_spectral_proxy_mae_db,validation_cnn_delta_mean_absolute_db,learning_rate,epoch_seconds,skipped_optimizer_steps
1,0.666067366540432,2.534435657501221,1.0183303846120835,3.5995867056846618,0.6292046411633492,0.6265594198107719,0.9883165205280886,0.6784345414489508,2.574266240000725,1.0375201273709536,3.6330545196930566,0.6356247480337819,0.6153308572247624,1.0276987515623353,0.0001,165.7227065,0
2,0.6577527598142624,2.5119673759937284,1.0120286734104156,3.5635955600738525,0.6147080001831055,0.615373707830906,0.9890504158843487,0.6766207596908013,2.5731398289402327,1.0404230157534282,3.6278033206860223,0.6284381157408158,0.6179767459010085,0.9896227182464803,9.330127018922194e-05,146.76339780000004,0
3,0.6609254450798034,2.5209030265808106,1.0108387364149094,3.5842244782447814,0.6198876585960388,0.628534236907959,0.9985371654481472,0.6746303886175156,2.569324636210998,1.0371542995174725,3.619080943365892,0.6237550030152003,0.621468394373854,1.0259139934341805,7.500000000000001e-05,144.241667,0
4,0.659202459692955,2.5225715675354006,1.005461066365242,3.5788082342147827,0.6121155939102173,0.6214634003043175,1.0127194857890656,0.67574650918444,2.5715347739557424,1.0424444569895666,3.6240636135141053,0.6269380897283554,0.6171710692966977,1.0270903755212604,5e-05,145.41043649999995,0
5,0.6564107019901275,2.5161174392700194,1.0062496757507324,3.5677463235855105,0.6050653211474418,0.6143999273180961,1.0211130943376956,0.67421187274158,2.568102180957794,1.0392527282238007,3.61913983275493,0.6220885949830214,0.614568082926174,1.0463999702934261,2.500000000000001e-05,143.49174240000002,0
6,0.651943926692009,2.500527043581009,1.0081499098539353,3.5577750597000124,0.5918107430934906,0.6226835095882416,1.030981378522484,0.6734214685857296,2.566081220904986,1.0360211028407018,3.614896627763907,0.6215047693500916,0.6148512701814374,1.044718194257054,6.698729810778065e-06,145.65524930000004,0
