epoch,train_total_loss,train_residual_mae_db,train_erb_mae_db,train_contralateral_high_frequency_mae_db,train_ild_mae_db,train_ild_spectral_proxy_mae_db,train_cnn_delta_mean_absolute_db,validation_total_loss,validation_residual_mae_db,validation_erb_mae_db,validation_contralateral_high_frequency_mae_db,validation_ild_mae_db,validation_ild_spectral_proxy_mae_db,validation_cnn_delta_mean_absolute_db,learning_rate,epoch_seconds,skipped_optimizer_steps
1,0.6527398748397827,1.980073813676834,0.6466446828246116,3.012421905517578,0.6136215074062348,0.6101630826592446,0.5688437464951845,0.7022154169778029,2.080947366853555,0.6709494423121214,3.222616891066233,0.6746397179861864,0.6608217914278308,0.6056889032809719,0.0001,47.525730499999995,0
2,0.6518495335578919,1.9832266521453858,0.646786453306675,3.0093061895370483,0.6078116557002068,0.6089232689738273,0.5769611421167673,0.6972995350758234,2.0805248046914735,0.6684832523266474,3.2272361144423485,0.6551094862322012,0.6436858049904307,0.5797659675180443,9.330127018922194e-05,48.946651700000004,0
3,0.6423357416391373,1.9525183737277985,0.6387909942269325,2.963416298389435,0.6079114679098129,0.6074065523743629,0.5871224561734715,0.6965599140773217,2.078848929454883,0.666364150121808,3.2266680424412093,0.6540373001868526,0.6423943331465125,0.6041610317238829,7.500000000000001e-05,47.76982219999999,0
4,0.6457690857052804,1.9624171845912934,0.6422673231363296,2.9792923913002016,0.6088557342886924,0.6046301165819168,0.604776650831914,0.6971215779582659,2.0780248319109282,0.664129551500082,3.2263712162772813,0.6559984246268868,0.6430293809001645,0.6144619349893715,5e-05,47.49453110000002,0
5,0.6484929503798484,1.9745073719024657,0.644458977162838,3.0072329249382017,0.603275887310505,0.5989404007792473,0.6155277051767543,0.6978844994058212,2.0805539588133493,0.6644375951339802,3.2358219921588898,0.6544059747830033,0.642664537144204,0.6276667678257489,2.500000000000001e-05,47.6965448,0
6,0.6461080324053764,1.9712511343955994,0.6428001796007157,2.987998631954193,0.5993605954051018,0.5950428525805473,0.6222036007195111,0.6968410418679317,2.079855146507422,0.664969926699996,3.2308801263570786,0.6531244870275259,0.640755052678287,0.6278099128133837,6.698729810778065e-06,46.719335700000016,0
